14/06/2020 03:41,2.479,5.787,8.896,151.2,12.39,7.116
14/06/2020 04:41,2.901,5.77,9.471,151.7,11.88,6.074
14/06/2020 05:41,2.19,5.967,8.759,156.1,10.95,7.514
14/06/2020 06:41,3.057,6.01,9.046,156.3,10.98,7.503
14/06/2020 07:41,2.672,5.871,9.166,152,11.37,6.214
14/06/2020 08:41,2.343,6.007,8.111,154,14.38,6.159
14/06/2020 09:41,2.402,6.081,7.909,155.3,14.13,6.405
14/06/2020 11:41,2.87,5.926,8.017,152.3,11.81,7.825
14/06/2020 12:41,2.963,6.101,8.062,154.6,14.06,6.928
14/06/2020 13:41,2.576,6,8.759,152.2,15.72,5.41
14/06/2020 14:41,1.881,5.97,9.011,151.5,13.42,6.412
14/06/2020 15:41,2.674,6.063,8.892,153.3,13.97,6.485
14/06/2020 16:41,2.539,6.164,9.583,155.8,13.95,7.384
14/06/2020 17:41,2.551,6.017,9.805,151.9,13.3,6.054
14/06/2020 18:41,1.992,6.045,9.276,152.6,12.27,6.803
14/06/2020 19:41,2.128,6.024,9.202,152,13.19,6.712
14/06/2020 20:41,2.61,6.174,9.247,156.7,14.27,6.515
14/06/2020 21:41,2.361,5.975,8.084,152.3,12.98,7
14/06/2020 22:41,2.649,6.049,8.527,152.9,12.46,7.55
14/06/2020 23:41,2.418,6.078,8.29,151.7,13.4,7.611
15/06/2020 00:41,3.132,6.122,8.902,152.8,12.85,7.848
15/06/2020 01:41,1.699,6.256,9.678,157.5,14.18,7.786
15/06/2020 02:41,2.792,6.199,8.995,154.9,13.34,8.525
15/06/2020 03:41,2.696,6.093,9.513,151.9,15.6,5.959
15/06/2020 04:41,2.788,6.323,9.533,157.6,14.84,6.92
15/06/2020 05:41,2.874,6.197,9.618,153.1,15.25,6.431
15/06/2020 06:41,2.535,6.204,9.048,153.5,15.22,6.888
15/06/2020 07:41,2.663,6.191,9.268,153.2,14.34,6.694
15/06/2020 08:41,2.398,6.375,9.478,157.8,15.64,6.483
15/06/2020 09:41,3.043,6.372,10.13,157.4,15.85,5.045
15/06/2020 11:41,2.46,6.282,10.14,153.1,15.48,6.176
15/06/2020 12:41,2.233,6.564,10.74,155.7,14.32,7.094
15/06/2020 13:41,1.891,6.537,9.698,153.5,14.88,7.198
15/06/2020 14:41,2.731,6.632,9.344,155.1,13.25,8.462
15/06/2020 15:41,2.447,6.681,9.452,153.9,13.45,8.19
15/06/2020 16:41,3,6.6,9.059,152.6,13.82,7.804
15/06/2020 17:41,2.844,6.567,9.126,154.6,14.67,7.642
15/06/2020 18:41,2.676,6.537,8.765,153.8,14.51,8.353
15/06/2020 19:41,3.339,6.699,9.341,159.1,15.51,6.612
15/06/2020 20:41,2.373,6.514,9.226,154.1,15.24,7.319
15/06/2020 21:41,1.843,6.631,8.318,157.9,16.64,7.748
15/06/2020 22:41,3.357,6.391,8.679,152.6,17.43,6.566
15/06/2020 23:41,2.469,6.56,8.967,157.3,16.67,8.011
16/06/2020 00:41,2.828,6.393,10.62,153.3,19.82,5.543
16/06/2020 01:41,3.35,6.359,7.96,154.5,13.78,8.151
16/06/2020 02:41,3.088,6.219,9.059,154.3,17.92,6.402
16/06/2020 03:41,2.714,6.385,8.704,158.5,15.31,7.873
16/06/2020 04:41,2.419,6.163,8.942,154.6,15.71,7.318
16/06/2020 05:41,2.654,6.082,9.153,153.6,14.74,6.708
16/06/2020 06:41,2.289,6.111,9.539,153.9,14.02,6.837
16/06/2020 07:41,2.459,6.156,9.009,154.2,13.44,7.8
16/06/2020 08:41,2.711,6.394,9.759,159,14.12,7.263
16/06/2020 09:41,2.756,6.417,9.6,159,14.15,6.918
16/06/2020 11:41,3.077,6.304,10.34,159.2,13.49,7.356
16/06/2020 12:41,2.625,6.198,8.938,154.9,14.78,7.492
16/06/2020 13:41,2.94,6.235,10.23,160.7,11.97,6.862
16/06/2020 14:41,2.693,5.974,8.72,153.2,11.83,7.816
16/06/2020 15:41,2.661,6.186,9.266,155.5,11.97,7.48
16/06/2020 16:41,2.328,6.455,8.596,159.4,12.95,8.403
16/06/2020 17:41,2.342,6.535,8.514,158.2,14.31,7.798
16/06/2020 18:41,2.325,6.591,8.626,155.6,14.75,7.09
16/06/2020 19:41,3.067,6.889,8.259,159.1,13.81,8.561
16/06/2020 20:41,3.228,6.649,7,154.1,10.83,9.4
16/06/2020 21:41,2.132,6.621,8.22,151.1,11.29,9.466
16/06/2020 22:41,3.009,6.858,7.674,157.4,13.51,8.232
16/06/2020 23:41,1.904,6.904,8.474,157.5,16.3,6.364
17/06/2020 00:41,2.602,6.909,9.712,158,14.6,7.161
17/06/2020 01:41,2.374,6.907,9.207,157.4,16.29,6.717
17/06/2020 02:41,2.776,6.653,8.998,153.5,12.73,8.504
17/06/2020 03:41,2.65,6.791,8.789,157.1,14.81,7.32
17/06/2020 04:41,2.612,6.623,9.071,154.2,15.76,6.483
17/06/2020 05:41,2.642,6.637,9.073,153.7,15.5,6.765
17/06/2020 06:41,2.212,6.76,8.918,155.7,16.24,6.622
17/06/2020 07:41,2.488,6.589,9.401,153.9,17.52,6.462
17/06/2020 08:41,2.464,6.652,9.31,157.5,15.27,7.559
17/06/2020 09:41,2.534,6.565,8.904,154.5,15.24,7.05
17/06/2020 11:41,2.476,6.654,9.129,154.4,16.77,6.286
17/06/2020 12:41,2.009,6.82,8.886,154.3,16.31,7.009
17/06/2020 13:42,2.377,6.884,8.81,157.4,15.81,7.665
17/06/2020 14:41,2.539,6.735,9.001,152.8,14.16,8.036
17/06/2020 15:41,2.427,6.86,9.102,157.1,17.46,6.585
17/06/2020 16:41,2.423,6.763,9.38,154.1,17.04,6.807
17/06/2020 17:41,2.141,6.797,9.696,154.4,17.96,6.067
17/06/2020 18:41,2.839,6.839,9.5,156.5,16.66,7.306
17/06/2020 19:41,2.045,6.718,10.01,154.3,18.05,5.512
17/06/2020 20:41,2.686,6.656,10.23,154.9,18.02,6.254
17/06/2020 21:41,2.255,6.787,10.43,156.6,15.93,7.619
17/06/2020 22:41,2.486,6.986,10.5,160.2,16.75,7.455
17/06/2020 23:41,2.578,6.714,11.25,155.1,19.94,5.344
18/06/2020 00:41,2.349,6.792,10.32,155.7,17.82,5.975
18/06/2020 01:41,2.075,6.618,11.27,153.6,13.18,10.02
18/06/2020 02:41,2.513,6.62,11.33,155,16.94,6.574
18/06/2020 03:41,1.847,6.417,12.12,153.4,14.18,7.621
18/06/2020 04:41,1.89,6.41,11.7,152.1,14.98,6.667
18/06/2020 05:41,2.158,6.55,10.61,154,14.78,6.81
18/06/2020 06:41,2.909,6.607,11.29,156.2,14.19,8.505
18/06/2020 07:14,2.909,6.607,11.29,156.2,14.19,8.505
18/06/2020 07:41,2.322,6.49,10.68,155.3,14.37,7.807
18/06/2020 08:41,2.967,6.507,10.89,160.7,15.23,6.983
18/06/2020 09:41,2.395,6.394,11.8,157.1,17.13,6.088
18/06/2020 11:41,2.473,6.214,11.57,158.7,13.12,7.648
18/06/2020 12:41,2.092,6.187,11.82,157.2,14.45,6.489
18/06/2020 13:41,2.355,6.094,11.09,155.5,11.25,7.865
18/06/2020 14:41,2.416,6.26,11.25,158.4,13.27,7.473
18/06/2020 15:41,2.432,6.191,11.04,155.8,10.9,9.499
18/06/2020 16:41,2.69,6.334,10.13,157.1,12.32,8.559
18/06/2020 17:41,2.752,6.463,9.647,160.4,13.31,8.084
18/06/2020 18:41,2.91,6.36,9.839,157.8,14.23,7.285
18/06/2020 19:41,2.308,6.252,9.586,156.1,14.05,7.693
18/06/2020 20:41,2.486,6.178,9.474,157.9,12.19,9.517
18/06/2020 21:41,2.844,6.29,10.01,159.9,14.32,7.353
18/06/2020 22:41,2.748,6.257,9.892,160.2,13.17,8.697
18/06/2020 23:41,2.599,6.007,9.598,156.9,13.43,7.532
19/06/2020 00:41,2.506,6.022,9.707,157.1,12.74,7.319
19/06/2020 01:41,2.291,5.887,8.947,156.9,11.97,8.186
19/06/2020 02:41,2.683,5.876,9.334,156.6,13.6,7.331
19/06/2020 03:41,2.321,5.911,8.748,156.3,12.05,7.85
19/06/2020 04:41,2.211,6.018,9.333,157.1,13.21,7.614
19/06/2020 05:41,2.565,5.9,9.281,156.2,14.39,6.998
19/06/2020 06:41,2.786,5.98,9.705,161.6,14.01,7.061
19/06/2020 07:41,2.513,5.946,9.382,160.2,12.96,7.013
19/06/2020 08:41,2.777,6.135,9.076,162.5,11.95,8.767
19/06/2020 09:41,2.572,6.16,9.473,162.2,13.27,8.295
19/06/2020 11:41,1.884,6.147,9.186,162.7,14.08,7.619
19/06/2020 12:41,2.68,6.08,8.725,156.9,14.4,7.004
19/06/2020 13:41,2.523,6.18,8.564,159.8,13.83,7.641
19/06/2020 14:41,2.553,6.239,8.209,162,13.62,8.67
19/06/2020 15:41,2.697,5.98,7.073,157.5,13.7,8.233
19/06/2020 16:41,2.605,6.1,8.372,157.7,14.14,6.789
19/06/2020 17:41,2.532,6.058,8.077,158.2,13.7,7.13
19/06/2020 18:41,2.622,6.074,7.796,158.1,14.07,7.733
19/06/2020 19:41,2.788,6.28,8.007,162.6,13.3,7.605
19/06/2020 20:41,2.246,6.122,7.975,160.3,14.06,7.822
19/06/2020 21:41,2.621,5.913,8.838,157.9,15,7.044
19/06/2020 22:41,2.361,6.005,8.927,161,13.21,7.483
19/06/2020 23:41,2.522,5.814,8.912,157,12.13,7.51
20/06/2020 00:41,2.947,5.942,8.466,159.3,12.84,7.108
20/06/2020 01:41,2.797,5.921,8.845,158.5,13.77,6.704
20/06/2020 02:41,1.939,5.878,9.382,157.7,14.16,6.835
20/06/2020 03:41,3.116,5.946,9.182,160.8,13.33,6.864
20/06/2020 04:41,2.965,5.814,8.62,158.2,14.05,6.765
20/06/2020 05:41,2.817,5.793,8.949,158.1,12.56,7.722
20/06/2020 06:41,2.396,5.81,9.388,158.3,14.21,6.277
20/06/2020 07:41,2.628,5.996,9.198,161.4,13.51,6.97
20/06/2020 08:41,2.5,6.115,8.666,162.1,13.2,7.129
20/06/2020 09:41,2.773,5.926,7.994,158.3,11.6,7.856
20/06/2020 11:41,2.558,5.951,8.824,162.9,12.58,7.186
20/06/2020 12:41,2.823,5.844,8.147,156.6,12.13,7.861
20/06/2020 13:41,2.473,6.049,9.111,163.4,14.06,6.644
20/06/2020 14:41,2.764,5.828,8.81,158,13.22,6.376
20/06/2020 15:41,2.682,5.844,9.411,158.2,11.91,7.516
20/06/2020 16:41,2.87,6.024,9.805,161,12.72,7.996
20/06/2020 17:41,3.066,5.91,9.636,158,13.48,7.372
20/06/2020 18:41,2.432,5.917,8.731,158.4,13.31,7.648
20/06/2020 19:41,2.54,6.166,9.417,163.4,13.73,7.843
20/06/2020 20:41,1.894,5.993,9.201,158.8,12.42,8.762
20/06/2020 21:41,2.43,6.185,8.737,163.9,13.28,8.447
20/06/2020 22:41,2.352,6.101,9.831,159,15.69,5.782
20/06/2020 23:41,2.424,6.22,9.222,162.2,13.82,6.844
21/06/2020 00:41,2.926,5.997,8.471,158.6,13.82,6.758
21/06/2020 01:41,3.044,6.045,8.052,160.9,12.79,7.45
21/06/2020 02:41,2.689,6.073,8.712,162.6,13.79,7.511
21/06/2020 03:41,2.104,5.946,8.715,158.5,14.27,6.092
21/06/2020 04:41,2.411,5.959,7.888,159.2,12.31,6.845
21/06/2020 05:41,2.886,5.908,9.192,157.8,13.23,6.441
21/06/2020 06:41,2.755,5.933,8.634,158.3,12.34,7.082
21/06/2020 07:41,2.621,6.075,8.834,162.6,13.27,6.208
21/06/2020 08:41,2.92,6.022,8.946,161.3,13.35,7.445
21/06/2020 09:41,2.566,6.026,8.968,161.9,12.31,6.872
21/06/2020 11:41,2.749,5.83,8.513,159.9,12.05,8.015
21/06/2020 12:41,2.627,5.968,8.842,158.7,12.71,6.867
21/06/2020 13:41,2.781,6.081,8.935,163.6,13.21,6.936
21/06/2020 14:41,1.927,5.93,8.732,159.2,13.78,7.059
21/06/2020 15:41,2.452,5.963,8.128,159,13.63,7.195
21/06/2020 16:41,2.369,6.027,9.019,161.7,15.11,6.043
21/06/2020 17:41,2.408,6.064,9.237,162.4,13.28,7.702
21/06/2020 18:41,2.271,6.029,9.082,161.4,14.01,7.174
21/06/2020 19:41,2.711,6.013,9.005,160,13.48,6.727
21/06/2020 20:41,2.658,5.933,9.611,158.1,13.29,7.025
21/06/2020 21:41,2.42,6.031,8.751,161.5,12.58,7.461
21/06/2020 22:41,2.375,5.949,8.891,159.2,14.48,6.614
21/06/2020 23:41,2.926,5.94,8.859,158.8,11.31,8.579
22/06/2020 00:41,2.757,6.106,8.372,164.7,11.3,8.083
22/06/2020 01:41,2.427,5.903,7.563,158.7,11.83,8.122
22/06/2020 02:41,2.373,6.019,8.712,163.1,10.44,9.49
22/06/2020 03:41,2.69,6.021,7.797,163.4,11.07,9.684
22/06/2020 04:41,2.855,5.899,7.273,159.4,11.72,9.392
22/06/2020 05:41,2.871,6.036,7.555,162.2,14.23,7.955
22/06/2020 06:41,2.639,5.902,8.011,158.8,14,7.769
22/06/2020 07:41,2.339,6.195,8.302,163.1,14.58,7.608
22/06/2020 08:41,2.363,6.196,7.986,158.2,12.9,8.54
22/06/2020 09:41,2.537,6.495,7.859,164.8,14.14,7.859
22/06/2020 11:41,2.379,6.18,7.628,159.2,13.44,8.442
22/06/2020 12:41,2.874,6.334,7.616,159,14.9,8.326
22/06/2020 13:41,2.593,6.234,7.672,158.5,16.34,6.94
22/06/2020 14:41,2.417,6.168,8.064,159,14.02,8.394
22/06/2020 15:41,2.938,6.391,7.864,162,15.12,7.321
22/06/2020 16:41,1.52,6.186,7.623,159.4,14.33,8.144
22/06/2020 17:41,2.852,6.145,7.072,158.6,14.63,7.455
22/06/2020 18:41,2.619,6.329,7.331,162.3,12.24,9.463
22/06/2020 19:42,2.456,6.252,7.432,160.1,14.01,8.081
22/06/2020 20:41,2.774,6.234,7.609,160.9,12.97,7.947
22/06/2020 21:41,2.65,6.224,7.629,159,16.58,7.129
22/06/2020 22:41,2.194,6.211,8.115,160.6,15.69,7.546
22/06/2020 23:41,2.636,6.234,8.223,160.5,13.49,8.333
23/06/2020 00:41,3.034,6.304,8.492,163.8,13.58,8.735
23/06/2020 01:41,1.756,6.138,8.959,159.8,12.98,9.144
23/06/2020 02:41,3.866,6.077,8.962,160,12.93,7.185
23/06/2020 03:41,2.478,6.208,9.174,163.3,11.55,8.795
23/06/2020 04:41,2.56,5.961,8.452,160.1,13.27,8.138
23/06/2020 05:41,2.536,5.912,8.398,159.5,15.33,6.956
23/06/2020 06:41,2.754,5.968,7.842,160.1,14.19,6.972
23/06/2020 07:41,2.574,5.992,8.987,158,14.49,6.836
23/06/2020 08:41,2.959,6.234,9.729,159.9,15.77,6.177
23/06/2020 09:41,2.643,6.339,10.17,162.1,14.09,7.183
23/06/2020 11:41,3.266,6.256,9.591,164,14.58,7.504
23/06/2020 12:41,2.96,6.377,9.734,161.7,16.48,6.407
23/06/2020 13:41,2.808,6.28,9.845,162,16.94,6.364
23/06/2020 14:41,2.517,6.127,10.38,159.6,17.33,7.769
23/06/2020 15:41,3.498,6.248,9.659,159.7,17.7,5.87
23/06/2020 16:41,2.418,6.221,9.599,160.4,16.85,7.184
23/06/2020 17:41,2.687,6.161,8.755,159.2,15.46,6.804
23/06/2020 18:41,2.918,6.286,9.551,163.1,16.81,6.446
23/06/2020 19:41,2.415,6.332,11.09,163.3,17.62,4.755
23/06/2020 20:41,2.718,6.388,10.32,164.3,18.11,6.309
23/06/2020 21:41,2.435,6.211,10.08,160.7,17.33,6.853
23/06/2020 22:41,2.402,6.249,10.4,163.6,17.05,6.311
23/06/2020 23:41,2.474,6.251,10.37,162.3,17.21,5.774
24/06/2020 00:41,2.763,6.2,9.953,161,16.76,6.855
24/06/2020 01:41,2.55,6.1,11.17,158,16.35,6.725
24/06/2020 02:41,1.047,6.135,11.91,159.7,17.65,5.308
24/06/2020 03:41,2.512,6.347,12.63,164.7,19.83,4.331
24/06/2020 04:41,2.461,6.137,12.96,160.4,17.43,4.827
24/06/2020 05:41,2.863,6.055,12.72,160.1,15.64,6.039
24/06/2020 06:41,2.768,6.017,12.86,160.4,15.16,6.028
24/06/2020 07:41,2.567,6.255,12.79,166.4,14.46,6.509
24/06/2020 08:41,2.532,6.276,13.21,167.1,15.66,5.613
24/06/2020 09:41,2.573,6.126,12.57,160.7,14.68,6.247
24/06/2020 11:41,2.567,6.116,12.46,161.6,15.45,6.739
24/06/2020 12:41,2.607,6.299,12.48,162.2,15.78,6.61
24/06/2020 13:41,1.737,6.3,12.42,160.8,13.83,8.466
24/06/2020 14:41,2.082,6.365,12.4,164.4,17.25,7.948
24/06/2020 15:41,2.592,6.363,11.75,161.8,16.28,6.558
24/06/2020 16:41,2.369,6.355,11.93,163.1,16.51,6.95
24/06/2020 17:41,2.321,6.188,10.32,161.3,17.21,7.535
24/06/2020 18:41,2.535,6.243,11.05,163.2,17.07,6.481
24/06/2020 19:41,2.696,6.161,10.92,163.4,15.29,7.846
24/06/2020 20:41,2.838,6.072,11.98,161.4,15.54,7.023
24/06/2020 21:41,2.669,6.451,11.36,167.5,13.45,7.478
24/06/2020 22:41,2.683,6.459,11.37,167.2,14.51,7.15
24/06/2020 23:41,2.822,6.315,11.66,164.5,15.07,6.563
25/06/2020 00:41,2.497,6.06,11.88,161.5,14.49,7.52
25/06/2020 01:41,2.371,6.137,11.42,167,14.81,6.346
25/06/2020 02:41,2.723,5.952,10.69,160.2,14.69,6.737
25/06/2020 03:41,2.325,6.118,11.34,162,15.8,6.468
25/06/2020 04:41,2.397,6.152,11.37,161.5,14.32,7.036
25/06/2020 05:41,3.099,6.173,10.43,162.7,15.67,6.474
25/06/2020 06:41,1.908,6.091,10.22,161.7,11.36,9.52
25/06/2020 07:41,3.53,6.259,11.51,165,14.88,6
25/06/2020 08:41,2.44,6.286,11.02,165.1,15.22,8.332
25/06/2020 09:41,2.47,6.163,11.88,161.4,17,5.577
25/06/2020 11:41,2.501,6.124,11.82,163.1,13.54,7.497
25/06/2020 12:41,2.622,6.203,11.4,161.7,14.55,8.261
25/06/2020 13:41,2.837,6.52,12.12,166.1,12.45,8.648
25/06/2020 14:41,2.706,6.518,12.14,166.5,15.87,7.226
25/06/2020 15:41,2.683,6.365,11.87,164.5,14.81,7.252
25/06/2020 16:42,3.457,6.49,12.05,166.5,16.05,7.247
25/06/2020 17:41,2.827,6.4,11.9,163.1,16.55,7.446
25/06/2020 18:41,1.945,6.459,11.75,162.2,17.89,6.883
25/06/2020 19:41,2.541,6.651,11.13,166.2,13.87,9.325
25/06/2020 20:41,2.039,6.499,12.16,164,17.56,6.655
25/06/2020 21:41,3.912,6.695,12.94,165.8,17.06,7.292
25/06/2020 22:41,2.531,6.544,12.28,164.2,17.54,7.383
25/06/2020 23:41,3.159,6.653,11.49,167.2,16.86,6.23
26/06/2020 00:41,2.346,6.698,12.14,168.2,16.97,6.977
26/06/2020 01:41,2.665,6.406,12,162.9,18.22,5.687
26/06/2020 02:41,3.838,6.601,11.7,169.1,17.2,6.449
26/06/2020 03:41,2.238,6.249,11.4,163.5,15.43,7.273
26/06/2020 04:41,2.762,6.197,11.53,163.9,15.98,6.275
26/06/2020 05:41,2.839,6.107,10.49,163.9,14.38,7.327
26/06/2020 06:41,3.171,6.187,10.09,163.6,16.83,6.209
26/06/2020 07:41,2.744,6.212,10.7,164.3,12.98,8.837
26/06/2020 08:41,1.998,6.245,11.76,162.5,13.67,7.807
26/06/2020 09:41,2.82,6.363,10.79,163.2,13.79,8.424
26/06/2020 11:41,2.629,6.319,9.356,166.2,17.25,7.585
26/06/2020 12:41,3.1,6.614,11.78,168.5,17.96,5.637
26/06/2020 13:41,3.102,6.324,11.25,162.8,16.74,6.586
26/06/2020 14:41,2.649,6.384,11.28,164.3,14.5,7.096
26/06/2020 15:41,2.516,6.409,12.39,164.1,14.72,6.301
26/06/2020 16:41,2.656,6.395,11.56,165.2,13.88,6.938
26/06/2020 17:41,2.426,6.178,11.91,163.5,16.05,5.086
26/06/2020 18:41,2.69,6.034,11.32,162.6,14.96,6.471
26/06/2020 19:41,2.688,6.057,11.17,164.1,13.95,6.314
26/06/2020 20:41,2.546,6.049,10.84,163.8,15.15,6.087
26/06/2020 21:41,2.968,6.092,11.12,164.7,15.59,5.964
26/06/2020 22:41,2.464,6.173,11.24,167.9,14.11,7.429
26/06/2020 23:41,2.732,5.959,10.67,163.6,13.98,7.215
27/06/2020 00:41,2.655,6.112,10.36,168.6,14.4,6.7
27/06/2020 01:41,2.145,5.888,9.66,162.5,12.91,7.184
27/06/2020 02:41,2.575,5.873,10.67,163.5,13.57,7.221
27/06/2020 03:41,2.909,5.81,9.429,163.4,13.12,8.012
27/06/2020 04:41,2.425,5.83,9.597,163.4,14.15,6.971
27/06/2020 05:41,2.666,5.922,10.29,166,13.33,7.328
27/06/2020 06:41,1.786,5.836,9.708,164.6,12.48,7.606
27/06/2020 07:41,2.333,5.813,10.33,164.3,13.5,6.71
27/06/2020 08:41,2.533,5.833,9.549,163.8,14.03,7.197
27/06/2020 09:41,2.886,5.964,9.373,168.5,14.37,7.345
27/06/2020 11:41,2.854,5.849,9.194,166.6,11.41,8.66
27/06/2020 12:41,2.167,6.091,9.317,169.2,12.97,7.879
27/06/2020 13:41,2.215,5.839,9.818,163.7,14.2,5.787
27/06/2020 14:41,3.606,6.09,9.619,170.6,13.97,6.467
27/06/2020 15:41,2.075,6.05,9.226,169.6,11.12,9.294
27/06/2020 16:41,2.371,5.841,9.409,164.1,11.94,8.261
27/06/2020 17:41,2.24,6.001,9.409,168,10.49,8.64
27/06/2020 18:41,2.539,5.843,8.603,163.7,14.09,7.493
27/06/2020 19:41,2.295,5.879,9.138,164.5,14.51,6.305
27/06/2020 20:41,2.619,5.863,9.269,163.9,10.9,8.456
27/06/2020 21:41,2.72,6.036,8.662,167.6,12.13,9.098
27/06/2020 22:41,2.781,6.099,8.047,169.5,14.03,7.794
